Sector,Sector_name,Institution,State,Tuition
6,"2-year, private for-profit",Business Informatics Center Inc,NY,14120
6,"2-year, private for-profit",Vet Tech Institute of Houston,TX,14120
6,"2-year, private for-profit",Fortis Institute-Fort Lauderdale,FL,14102
6,"2-year, private for-profit",Fortis College-Salt Lake City,UT,14097
6,"2-year, private for-profit",Pinnacle Career Institute-Lawrence,KS,14048
6,"2-year, private for-profit",Pinnacle Career Institute-North Kansas City,MO,14048
6,"2-year, private for-profit",Pinnacle Career Institute-South Kansas City,MO,14048
6,"2-year, private for-profit",Fortis Institute-Birmingham,AL,14029
6,"2-year, private for-profit",Brown Mackie College-Atlanta,GA,13995
6,"2-year, private for-profit",Bradford School,OH,13980
6,"2-year, private for-profit",Ecotech Institute,CO,13932
6,"2-year, private for-profit",Virginia College-Austin,TX,13932
6,"2-year, private for-profit",Virginia College-Baton Rouge,LA,13932
6,"2-year, private for-profit",Virginia College-Biloxi,MS,13932
6,"2-year, private for-profit",Virginia College-Columbus,GA,13932
6,"2-year, private for-profit",Virginia College-Florence,SC,13932
6,"2-year, private for-profit",Virginia College-Fort Pierce,FL,13932
6,"2-year, private for-profit",Virginia College-Greenville,SC,13932
6,"2-year, private for-profit",Virginia College-Jackson,MS,13932
6,"2-year, private for-profit",Virginia College-Jacksonville,FL,13932
6,"2-year, private for-profit",Virginia College-Lubbock,TX,13932
6,"2-year, private for-profit",Virginia College-Macon,GA,13932
6,"2-year, private for-profit",Virginia College-Mobile,AL,13932
6,"2-year, private for-profit",Virginia College-Montgomery,AL,13932
6,"2-year, private for-profit",Virginia College-Pensacola,FL,13932
6,"2-year, private for-profit",Virginia College-Richmond,VA,13932
6,"2-year, private for-profit",Cambria-Rowe Business College-Indiana,PA,13930
6,"2-year, private for-profit",Cambria-Rowe Business College-Johnstown,PA,13930
6,"2-year, private for-profit",Fortis College-Richmond,VA,13896
6,"2-year, private for-profit",International Business College-Indianapolis,IN,13880
6,"2-year, private for-profit",Fortis College-Landover,MD,13810
6,"2-year, private for-profit",Erie Institute of Technology Inc,PA,13770
6,"2-year, private for-profit",MIAT College of Technology,MI,13763
6,"2-year, private for-profit",Fortis Institute-Cookeville,TN,13715
6,"2-year, private for-profit",College of Business and Technology-Hialeah,FL,13664
6,"2-year, private for-profit",Heald College-Concord,CA,13620
6,"2-year, private for-profit",Heald College-Fresno,CA,13620
6,"2-year, private for-profit",Heald College-Hayward,CA,13620
6,"2-year, private for-profit",Heald College-Honolulu,HI,13620
6,"2-year, private for-profit",Heald College-Modesto,CA,13620
6,"2-year, private for-profit",Heald College-Portland,OR,13620
6,"2-year, private for-profit",Heald College-Rancho Cordova,CA,13620
6,"2-year, private for-profit",Heald College-Roseville,CA,13620
6,"2-year, private for-profit",Heald College-Salinas,CA,13620
6,"2-year, private for-profit",Heald College-San Francisco,CA,13620
6,"2-year, private for-profit",Heald College-San Jose,CA,13620
6,"2-year, private for-profit",Heald College-Stockton,CA,13620
6,"2-year, private for-profit",College of Court Reporting Inc,IN,13550
6,"2-year, private for-profit",Dean Institute of Technology,PA,13550
6,"2-year, private for-profit",Technical Career Institutes,NY,13540
6,"2-year, private for-profit",Virginia College-School of Business and Health-Chattanooga,TN,13536
6,"2-year, private for-profit",Fortis College-Cuyahoga Falls,OH,13533
6,"2-year, private for-profit",Fortis College-Phoenix,AZ,13527
6,"2-year, private for-profit",Everest College-Arlington,TX,13500
6,"2-year, private for-profit",Everest College-Bremerton,WA,13500
6,"2-year, private for-profit",Everest College-Everett,WA,13500
6,"2-year, private for-profit",Everest College-Tacoma,WA,13500
6,"2-year, private for-profit",Everest College-West Los Angeles,CA,13500
6,"2-year, private for-profit",Everest Institute-Pittsburgh,PA,13500
6,"2-year, private for-profit",Everest Institute-Rochester,NY,13500
6,"2-year, private for-profit",New York Career Institute,NY,13500
6,"2-year, private for-profit",Swedish Institute a College of Health Sciences,NY,13500
6,"2-year, private for-profit",Taylor Business Institute,IL,13500
6,"2-year, private for-profit",Utica School of Commerce,NY,13500
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Miami,FL,13456
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Las Vegas,NV,13447
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Orlando,FL,13418
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Pasadena,CA,13413
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Atlanta,GA,13395
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Austin,TX,13390
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Portland,OR,13361
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Dallas,TX,13354
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-St Louis,MO,13351
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Chicago,IL,13324
6,"2-year, private for-profit",Fortis College-Baton Rouge,LA,13316
6,"2-year, private for-profit",Fortis College-Smyrna,GA,13290
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Seattle,WA,13264
6,"2-year, private for-profit",Advanced Technology Institute,VA,13250
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Sacramento,CA,13245
6,"2-year, private for-profit",Colorado School of Healing Arts,CO,13200
6,"2-year, private for-profit",Fortis Institute-Miami,FL,13173
6,"2-year, private for-profit",Pennsylvania Institute of Health and Technology,PA,13170
6,"2-year, private for-profit",Mandl School-The College of Allied Health,NY,13095
6,"2-year, private for-profit",West Virginia Junior College-Morgantown,WV,13090
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Minneapolis,MN,13050
6,"2-year, private for-profit",Fortis Institute-Erie,PA,13010
6,"2-year, private for-profit",Beckfield College-Tri-County,OH,12906
6,"2-year, private for-profit",Brown College of Court Reporting,GA,12900
6,"2-year, private for-profit",Mayfield College,CA,12874
6,"2-year, private for-profit",Fortis College-Mobile,AL,12871
6,"2-year, private for-profit",Vatterott College-ex'treme Institute by Nelly-St Louis,MO,12850
6,"2-year, private for-profit",Omaha School of Massage and Healthcare of Herzing University,NE,12790
6,"2-year, private for-profit",Fortis Institute-Pensacola,FL,12788
6,"2-year, private for-profit",Vatterott College-Des Moines,IA,12745
6,"2-year, private for-profit",Jna Institute of Culinary Arts,PA,12725
6,"2-year, private for-profit",Vatterott College-Spring Valley,NE,12708
6,"2-year, private for-profit",Carnegie Institute,MI,12640
6,"2-year, private for-profit",West Virginia Junior College-Bridgeport,WV,12625
6,"2-year, private for-profit",West Virginia Junior College-Charleston,WV,12625
6,"2-year, private for-profit",International College of Broadcasting,OH,12569
6,"2-year, private for-profit",D & L Academy of Hair Design,ID,12500
6,"2-year, private for-profit",Sage College,CA,12460
6,"2-year, private for-profit",Vatterott College-Tulsa,OK,12456
6,"2-year, private for-profit",Everest College-Chesapeake,VA,12450
6,"2-year, private for-profit",Everest College-Newport News,VA,12450
6,"2-year, private for-profit",Vatterott College-Kansas City,MO,12406
6,"2-year, private for-profit",Vatterott College-St Charles,MO,12401
6,"2-year, private for-profit",Trumbull Business College,OH,12389
6,"2-year, private for-profit",Allied Health Institute,FL,12304
6,"2-year, private for-profit",ASA College,NY,12298
6,"2-year, private for-profit",Vatterott College-Cleveland,OH,12276
6,"2-year, private for-profit",Vatterott College-Joplin,MO,12274
6,"2-year, private for-profit",Vatterott College-Wichita,KS,12198
6,"2-year, private for-profit",Vatterott College-Springfield,MO,12181
6,"2-year, private for-profit",Birthwise Midwifery School,ME,12172
6,"2-year, private for-profit",Mildred Elley-New York Campus,NY,12165
6,"2-year, private for-profit",Brown Mackie College-Hopkinsville,KY,12123
6,"2-year, private for-profit",Brown Mackie College-Quad Cities,IA,12123
6,"2-year, private for-profit",Yorktowne Business Institute,PA,12120
6,"2-year, private for-profit",Vatterott College-St Joseph,MO,12070
6,"2-year, private for-profit",Virginia College-Shreveport Bossier City,LA,12060
6,"2-year, private for-profit",Gallipolis Career College,OH,12050
6,"2-year, private for-profit",Vatterott College-Quincy,IL,12027
6,"2-year, private for-profit",Miami-Jacobs Career College-Dayton,OH,12024
6,"2-year, private for-profit",Miami-Jacobs Career College-Sharonville,OH,12024
6,"2-year, private for-profit",Miami-Jacobs Career College-Springboro,OH,12024
6,"2-year, private for-profit",Miami-Jacobs Career College-Troy,OH,12024
6,"2-year, private for-profit",Sierra Valley College of Court Reporting,CA,12000
6,"2-year, private for-profit",Vatterott College-Dividend,TN,11979
6,"2-year, private for-profit",Miami-Jacobs Career College-Columbus,OH,11964
6,"2-year, private for-profit",Miami-Jacobs Career College-Independence,OH,11964
6,"2-year, private for-profit",Fortis College-Ravenna,OH,11942
6,"2-year, private for-profit",Vatterott College-Appling Farms,TN,11896
6,"2-year, private for-profit",IBMC College,CO,11700
6,"2-year, private for-profit",Ohio Valley College of Technology,OH,11698
6,"2-year, private for-profit",ATA College,KY,11550
6,"2-year, private for-profit",National College-Canton,OH,11550
6,"2-year, private for-profit",National College-Cincinnati,OH,11550
6,"2-year, private for-profit",National College-Columbus,OH,11550
6,"2-year, private for-profit",National College-Dayton,OH,11550
6,"2-year, private for-profit",National College-Nashville,TN,11550
6,"2-year, private for-profit",National College-Stow,OH,11550
6,"2-year, private for-profit",National College-Willoughby Hills,OH,11550
6,"2-year, private for-profit",National College-Youngstown,OH,11550
6,"2-year, private for-profit",ATA Career Education,FL,11525
6,"2-year, private for-profit",Vatterott College-Oklahoma City,OK,11515
6,"2-year, private for-profit",Du Bois Business College-Du Bois,PA,11505
6,"2-year, private for-profit",Du Bois Business College-Huntingdon,PA,11505
6,"2-year, private for-profit",Du Bois Business College-Oil City,PA,11505
6,"2-year, private for-profit",Bel-Rea Institute of Animal Technology,CO,11213
6,"2-year, private for-profit",Mildred Elley School-Albany Campus,NY,11205
6,"2-year, private for-profit",Ashdown College of Health Sciences,CA,11186
6,"2-year, private for-profit",Key College,FL,11085
6,"2-year, private for-profit",Stautzenberger College-Brecksville,OH,11070
6,"2-year, private for-profit",Stautzenberger College-Maumee,OH,11070
6,"2-year, private for-profit",Court Reporting Institute of Louisiana,LA,11025
6,"2-year, private for-profit",Madison Media Institute-Rockford Career College,IL,10964
6,"2-year, private for-profit",Miller-Motte Technical College-Madison,TN,10800
6,"2-year, private for-profit",Miller-Motte College-Greenville,NC,10748
6,"2-year, private for-profit",Miller-Motte College-Fayetteville,NC,10737
6,"2-year, private for-profit",Miller-Motte College-Raleigh,NC,10695
6,"2-year, private for-profit",Miller-Motte Technical College-Chattanooga,TN,10692
6,"2-year, private for-profit",Miller-Motte College-Cary,NC,10659
6,"2-year, private for-profit",Lutheran School of Nursing,MO,10585
6,"2-year, private for-profit",ITI Technical College,LA,10575
6,"2-year, private for-profit",Miller-Motte Technical College-Gulfport,MS,10500
6,"2-year, private for-profit",Miller-Motte Technical College-Conway,SC,10422
6,"2-year, private for-profit",Court Reporting Institute of St Louis,MO,10375
6,"2-year, private for-profit",Miller-Motte Technical College-Charleston,SC,10360
6,"2-year, private for-profit",Miller-Motte Technical College-Roanoke,VA,10335
6,"2-year, private for-profit",Metro Business College-Arnold,MO,10325
6,"2-year, private for-profit",Metro Business College-Cape Girardeau,MO,10325
6,"2-year, private for-profit",Metro Business College-Jefferson City,MO,10325
6,"2-year, private for-profit",Metro Business College-Rolla,MO,10325
6,"2-year, private for-profit",Court Reporting Institute of Dallas,TX,10240
6,"2-year, private for-profit",Cardiotech Ultrasound School,TX,10233
6,"2-year, private for-profit",Miller-Motte Technical College-Augusta,GA,10125
6,"2-year, private for-profit",Berks Technical Institute,PA,10120
6,"2-year, private for-profit",Kussad Institute of Court Reporting,TX,10100
6,"2-year, private for-profit",Chattanooga College Medical Dental and Technical Careers,TN,10087
6,"2-year, private for-profit",Miller-Motte College-Jacksonville,NC,10080
6,"2-year, private for-profit",Miller-Motte Technical College-Columbus,GA,10015
6,"2-year, private for-profit",Gwinnett College-Lilburn,GA,9925
6,"2-year, private for-profit",Miller-Motte Technical College-Clarksville,TN,9900
6,"2-year, private for-profit",Career Technical College-Monroe,LA,9828
6,"2-year, private for-profit",McCann School of Business & Technology,PA,9820
6,"2-year, private for-profit",Miller-Motte Technical College-Lynchburg,VA,9788
6,"2-year, private for-profit",Lansdale School of Business,PA,9720
6,"2-year, private for-profit",ETI Technical College,OH,9705
6,"2-year, private for-profit",West Virginia Business College-Wheeling,WV,9700
6,"2-year, private for-profit",Delta School of Business and Technology,LA,9685
6,"2-year, private for-profit",Prince Institute-Great Lakes,IL,9685
6,"2-year, private for-profit",Prince Institute-Rocky Mountains,CO,9685
